curve_code,series_id,T,OTU,Replicate,n_points_total,n_points_trimmed,peak_time_raw,peak_time,main_run_start_time,main_run_end_time,steepest_drop_time,chosen_end_time,fit_duration_min,delta_Ninoc_to_N0_min,start_shift_points,start_shift_time,end_reason,main_run_duration,main_run_drop,main_run_score
C001,T=22 | OTU=1 | Rep=R1,22,1,R1,1384,600,53.12,53.12,54.12,756.22,647.93,653.95,600.83,53.12,1,1,hybrid_slope_flatten,702.1,8.549230360008359,6002.414635761869
C1225,T=42 | OTU=15 | Rep=R5,42,15,R5,1450,322,92.27,92.27,93.27,523.78,408.42,414.45,322.18,92.27,1,1,hybrid_drop_fraction,430.51,8.545285410922114,3678.830822256079
C1226,T=42 | OTU=16 | Rep=R1,42,16,R1,1352,117,74.22,74.22,239.7,1166.55,177.52,190.57,116.35,74.22,165,165.48,hybrid_slope_flatten,926.8499999999999,2.264870691695344,2099.195400597829
C1227,T=42 | OTU=16 | Rep=R2,42,16,R2,1352,232,76.22,76.22,76.22,917.67,241.7,307.88,231.66,76.22,0,0,hybrid_slope_flatten,841.4499999999999,2.883042418703491,2425.9360432180524
C1228,T=42 | OTU=16 | Rep=R3,42,16,R3,1352,126,91.27,91.27,459.32,1021.02,190.57,216.63,125.36,91.27,367,368.05,hybrid_slope_flatten,561.7,1.1621380061921398,652.772918078125
C1229,T=42 | OTU=16 | Rep=R4,42,16,R4,1352,307,77.22,77.22,78.22,993.92,337.98,384.12,306.9,77.22,1,1,hybrid_slope_flatten,915.6999999999999,3.7308799897978986,3416.3668066579353
C1230,T=42 | OTU=16 | Rep=R5,42,16,R5,1352,117,83.23,83.23,279.8,1025.03,175.52,199.58,116.35000000000001,83.23,196,196.57,hybrid_slope_flatten,745.23,2.0270345242502037,1510.6069385069793
C1231,T=42 | OTU=17 | Rep=R1,42,17,R1,1352,64,71.2,71.2,147.43,1324.98,123.35,134.38,63.17999999999999,71.2,76,76.23,hybrid_slope_flatten,1177.55,7.506985681265909,8839.850988974671
C1232,T=42 | OTU=17 | Rep=R2,42,17,R2,1352,226,79.23,79.23,80.23,662.87,275.78,304.88,225.64999999999998,79.23,1,1,hybrid_slope_flatten,582.64,7.186273840305789,4187.010590315765
C1233,T=42 | OTU=17 | Rep=R3,42,17,R3,1352,151,85.25,85.25,151.45,570.58,187.55,235.7,150.45,85.25,66,66.19999999999999,hybrid_slope_flatten,419.13000000000005,6.036007944340139,2529.8720097112828
C1234,T=42 | OTU=17 | Rep=R4,42,17,R4,1352,303,89.27,89.27,89.27,505.43,381.12,392.15,302.88,89.27,0,0,hybrid_slope_flatten,416.16,6.309981387599062,2625.9618542632256
C1235,T=42 | OTU=17 | Rep=R5,42,17,R5,1352,235,89.27,89.27,90.27,500.42,306.88,323.93,234.66000000000003,89.27,1,1,hybrid_slope_flatten,410.15000000000003,7.15903269352769,2936.2772592503825
C1236,T=42 | OTU=18 | Rep=R1,42,18,R1,1352,42,47.13,47.13,108.3,1327.98,72.2,88.25,41.12,47.13,61,61.169999999999995,hybrid_slope_flatten,1219.68,3.0525675837846418,3723.155630590452
C1237,T=42 | OTU=18 | Rep=R2,42,18,R2,1352,58,88.25,88.25,89.27,1327.98,129.37,145.42,57.16999999999999,88.25,1,1.019999999999996,hybrid_slope_flatten,1238.71,3.6276491722185273,4493.605306118812
C1238,T=42 | OTU=18 | Rep=R3,42,18,R3,1352,194,87.25,87.25,88.25,1019.02,191.57,280.8,193.55,87.25,1,1,hybrid_slope_flatten,930.77,3.451841523724192,3212.870535036766
C1239,T=42 | OTU=18 | Rep=R4,42,18,R4,1352,147,92.27,92.27,92.27,1327.98,191.57,238.7,146.43,92.27,0,0,hybrid_slope_flatten,1235.71,3.8598066266115305,4769.601646570134
C1240,T=42 | OTU=18 | Rep=R5,42,18,R5,1352,112,85.25,85.25,85.25,1021.02,178.52,196.57,111.32,85.25,0,0,hybrid_slope_flatten,935.77,3.42750572319098,3207.357030590423
C1241,T=42 | OTU=19 | Rep=R1,42,19,R1,1451,178,63.12,63.12,64.12,396.05,198.42,240.57,177.45,63.12,1,1.000000000000007,hybrid_slope_flatten,331.93,8.12389084519872,2696.563088246811
C1242,T=42 | OTU=19 | Rep=R2,42,19,R2,1451,187,72.12,72.12,73.12,272.67,256.62,258.63,186.51,72.12,1,1,hybrid_drop_fraction,199.55,7.651412480958855,1526.8393605753395
C1243,T=42 | OTU=19 | Rep=R3,42,19,R3,1451,184,76.12,76.12,76.12,301.75,247.58,259.63,183.51,76.12,0,0,hybrid_slope_flatten,225.63,8.245918127651194,1860.526507141939
C1244,T=42 | OTU=19 | Rep=R4,42,19,R4,1451,191,81.13,81.13,82.13,298.73,259.63,271.67,190.54000000000002,81.13,1,1,hybrid_drop_fraction,216.60000000000002,8.09913054648834,1754.2716763693745
C1245,T=42 | OTU=19 | Rep=R5,42,19,R5,1451,221,75.12,75.12,75.12,390.03,261.63,295.73,220.61,75.12,0,0,hybrid_drop_fraction,314.90999999999997,6.566407146116217,2067.8272743834577
C1246,T=42 | OTU=20 | Rep=R1,42,20,R1,1451,127,101.17,101.17,101.17,1425.28,204.43,227.53,126.36,101.17,0,0,hybrid_slope_flatten,1324.11,2.4254771743965726,3211.5985813902457
C1247,T=42 | OTU=20 | Rep=R2,42,20,R2,1451,198,94.15,94.15,95.15,1425.28,193.4,291.72,197.57000000000002,94.15,1,1,hybrid_slope_flatten,1330.1299999999999,2.5135492342296164,3343.3472429258395
C1248,T=42 | OTU=20 | Rep=R3,42,20,R3,1451,134,88.13,88.13,91.13,1425.28,173.32,221.5,133.37,88.13,3,3,hybrid_slope_flatten,1334.15,2.421466960068183,3230.6001447749663
C1249,T=42 | OTU=20 | Rep=R4,42,20,R4,1451,130,93.15,93.15,95.15,1425.28,174.32,222.5,129.35,93.15,2,2,hybrid_slope_flatten,1330.1299999999999,2.543551872486571,3383.2546521505624
C1250,T=42 | OTU=20 | Rep=R5,42,20,R5,1451,143,92.13,92.13,94.15,1425.28,196.4,234.55,142.42000000000002,92.13,2,2.0200000000000102,hybrid_slope_flatten,1331.1299999999999,2.4150949874437755,3214.8053906360324
C1251,T=42 | OTU=21 | Rep=R1,42,21,R1,1451,357,91.13,91.13,124.22,1425.28,421.12,448.18,357.05,91.13,33,33.09,hybrid_slope_flatten,1301.06,2.3166442412172934,3014.0931564781717
C1252,T=42 | OTU=21 | Rep=R2,42,21,R2,1451,331,100.17,100.17,101.17,1425.28,423.12,431.12,330.95,100.17,1,1,hybrid_slope_flatten,1324.11,2.347791616147214,3108.7343568566876
C1253,T=42 | OTU=21 | Rep=R3,42,21,R3,1451,126,88.13,88.13,90.13,1425.28,194.4,213.47,125.34,88.13,2,2,hybrid_slope_flatten,1335.15,2.393518321771759,3195.705987313564
C1254,T=42 | OTU=21 | Rep=R4,42,21,R4,1451,369,87.13,87.13,88.13,1425.28,422.12,456.22,369.09000000000003,87.13,1,1,hybrid_slope_flatten,1337.15,2.444377935067644,3268.4999558757004
C1255,T=42 | OTU=21 | Rep=R5,42,21,R5,1451,276,99.17,99.17,100.17,1425.28,319.8,375,275.83,99.17,1,1,hybrid_slope_flatten,1325.11,2.4616135958654732,3261.908792017297
C1256,T=42 | OTU=22 | Rep=R1,42,22,R1,1401,89,106.33,106.33,107.33,1376.27,133.42,194.62,88.29,106.33,1,1,hybrid_slope_flatten,1268.94,2.026351437332277,2571.3183928884196
C1257,T=42 | OTU=22 | Rep=R2,42,22,R2,1401,86,81.28,81.28,185.58,1376.27,120.38,166.52,85.24000000000001,81.28,104,104.30000000000001,hybrid_slope_flatten,1190.69,1.5886507702106885,1891.5905855821647
C1258,T=42 | OTU=22 | Rep=R3,42,22,R3,1401,126,71.25,71.25,71.25,1376.27,179.57,196.62,125.37,71.25,0,0,hybrid_slope_flatten,1305.02,2.798696965347765,3652.35551371814
C1259,T=42 | OTU=22 | Rep=R4,42,22,R4,1401,185,85.3,85.3,86.3,1376.27,226.72,269.87,184.57,85.3,1,1,hybrid_slope_flatten,1289.97,1.8892268728753399,2437.045989203002
C1260,T=42 | OTU=22 | Rep=R5,42,22,R5,1401,133,80.27,80.27,772.47,1376.27,202.65,212.67,132.39999999999998,80.27,690,692.2,hybrid_slope_flatten,603.8,0.8514326208862029,514.0950164910893
C1261,T=42 | OTU=23 | Rep=R1,42,23,R1,1401,305,46.18,46.18,118.37,874.78,341.08,351.13,304.95,46.18,72,72.19,hybrid_slope_flatten,756.41,0.8606142459678061,650.9772217925082
C1262,T=42 | OTU=23 | Rep=R2,42,23,R2,1401,209,76.27,76.27,77.27,1376.27,226.72,284.93,208.66000000000003,76.27,1,1,hybrid_slope_flatten,1299,1.8347854146540579,2383.386253635621
C1263,T=42 | OTU=23 | Rep=R3,42,23,R3,1401,72,51.2,51.2,63.22,655.1,115.37,122.38,71.17999999999999,51.2,12,12.019999999999996,hybrid_slope_flatten,591.88,0.7492373787026727,443.45861970653795
C1264,T=42 | OTU=23 | Rep=R4,42,23,R4,1401,183,80.27,80.27,81.28,1376.27,185.58,262.85,182.58000000000004,80.27,1,1.0100000000000051,hybrid_slope_flatten,1294.99,2.0291510483151542,2627.7303160576416
C1265,T=42 | OTU=23 | Rep=R5,42,23,R5,1401,96,101.32,101.32,101.32,1376.27,171.53,196.62,95.30000000000001,101.32,0,0,hybrid_slope_flatten,1274.95,2.1332938479721193,2719.8429914720537
C1266,T=44 | OTU=1 | Rep=R1,44,1,R1,1451,313,72.17,72.17,128.38,540.55,366.05,385.1,312.93,72.17,56,56.209999999999994,hybrid_slope_flatten,412.16999999999996,7.2560729128025425,2990.7355724698236
C1267,T=44 | OTU=1 | Rep=R2,44,1,R2,1451,265,76.18,76.18,76.18,506.43,327.97,340.98,264.8,76.18,0,0,hybrid_slope_flatten,430.25,7.275136344277105,3130.1274121252245
C1268,T=44 | OTU=1 | Rep=R3,44,1,R3,1451,247,56.12,56.12,56.12,437.22,288.87,302.9,246.77999999999997,56.12,0,0,hybrid_drop_fraction,381.1,6.7882314324834105,2586.994998919428
C1269,T=44 | OTU=1 | Rep=R4,44,1,R4,1451,280,67.17,67.17,68.17,516.48,296.88,347,279.83,67.17,1,1,hybrid_drop_fraction,448.31,7.346326896888384,3293.4318111440316
C1270,T=44 | OTU=1 | Rep=R5,44,1,R5,1451,209,76.18,76.18,77.18,345,258.8,284.87,208.69,76.18,1,1,hybrid_drop_fraction,267.82,7.5014104369317245,2009.0277432190544
C1271,T=44 | OTU=2 | Rep=R1,44,2,R1,1451,319,68.17,68.17,105.3,548.57,361.03,387.1,318.93,68.17,37,37.129999999999995,hybrid_slope_flatten,443.27000000000004,7.545336077532806,3344.621123087967
C1272,T=44 | OTU=2 | Rep=R2,44,2,R2,1451,257,75.18,75.18,75.18,416.18,319.95,331.97,256.79,75.18,0,0,hybrid_slope_flatten,341,7.401918629181059,2524.054252550741
C1273,T=44 | OTU=2 | Rep=R3,44,2,R3,1451,236,79.18,79.18,79.18,321.95,307.92,314.93,235.75,79.18,0,0,hybrid_slope_flatten,242.76999999999998,5.668350424456698,1376.1054325453524
C1274,T=44 | OTU=2 | Rep=R4,44,2,R4,1451,242,76.18,76.18,76.18,586.67,271.83,317.93,241.75,76.18,0,0,hybrid_slope_flatten,510.48999999999995,7.591371948246236,3875.3194658602206
C1275,T=44 | OTU=2 | Rep=R5,44,2,R5,1451,212,76.18,76.18,76.18,426.2,231.7,287.87,211.69,76.18,0,0,hybrid_drop_fraction,350.02,7.668921706969749,2684.2759758735515
C1276,T=44 | OTU=3 | Rep=R1,44,3,R1,1451,316,32.08,32.08,32.08,453.28,339.98,348.02,315.94,32.08,0,0,hybrid_drop_fraction,421.2,6.094715603788922,2567.094212315894
C1277,T=44 | OTU=3 | Rep=R2,44,3,R2,1451,259,78.18,78.18,78.18,361.03,327.97,336.98,258.8,78.18,0,0,hybrid_drop_fraction,282.84999999999997,7.393421955267871,2091.229400047517
C1278,T=44 | OTU=3 | Rep=R3,44,3,R3,1451,199,77.18,77.18,78.18,329.97,250.78,275.85,198.67000000000002,77.18,1,1,hybrid_drop_fraction,251.79000000000002,8.189741136646099,2062.094920796121
C1279,T=44 | OTU=3 | Rep=R4,44,3,R4,1451,253,35.1,35.1,35.1,336.98,276.87,287.87,252.77,35.1,0,0,hybrid_drop_fraction,301.88,5.81050812251734,1754.0761920255345
C1280,T=44 | OTU=3 | Rep=R5,44,3,R5,1451,236,53.12,53.12,53.12,372.07,210.63,288.87,235.75,53.12,0,0,hybrid_drop_fraction,318.95,7.391093371901974,2357.3892309681346
C1281,T=44 | OTU=4 | Rep=R1,44,4,R1,1265,253,48.13,48.13,49.13,1207.95,100.33,301,252.87,48.13,1,1,hybrid_slope_flatten,1158.82,5.789815388798885,6709.353868847923
C1282,T=44 | OTU=4 | Rep=R2,44,4,R2,1265,235,79.25,79.25,80.25,747.38,291.97,314.03,234.77999999999997,79.25,1,1,hybrid_slope_flatten,667.13,4.749343999950999,3168.42986268731
C1283,T=44 | OTU=4 | Rep=R3,44,4,R3,1265,262,79.25,79.25,79.25,532.68,258.82,341.1,261.85,79.25,0,0,hybrid_slope_flatten,453.42999999999995,5.703004978244438,2585.9135472853754
C1284,T=44 | OTU=4 | Rep=R4,44,4,R4,1265,481,49.13,49.13,49.13,698.23,316.03,530.68,481.54999999999995,49.13,0,0,hybrid_drop_fraction,649.1,5.240079798813486,3401.335797409834
C1285,T=44 | OTU=4 | Rep=R5,44,4,R5,1265,331,83.27,83.27,84.27,375.22,401.28,414.32,331.05,83.27,1,1,hybrid_slope_flatten,290.95000000000005,3.683285690036776,1071.6519715162
C1286,T=44 | OTU=5 | Rep=R1,44,5,R1,1265,219,76.23,76.23,76.23,1243.12,107.37,294.98,218.75,76.23,0,0,hybrid_slope_flatten,1166.8899999999999,3.4317187394241833,4004.438279846685
C1287,T=44 | OTU=5 | Rep=R2,44,5,R2,1265,256,76.23,76.23,76.23,643.03,317.05,332.08,255.84999999999997,76.23,0,0,hybrid_slope_flatten,566.8,4.021014072203355,2279.110776124862
C1288,T=44 | OTU=5 | Rep=R3,44,5,R3,1265,303,72.22,72.22,73.23,897.87,172.53,375.22,303,72.22,1,1.0100000000000051,hybrid_slope_flatten,824.64,5.45430459025574,4497.837737308493
C1289,T=44 | OTU=5 | Rep=R4,44,5,R4,1265,255,79.25,79.25,80.25,797.57,233.73,334.08,254.82999999999998,79.25,1,1,hybrid_slope_flatten,717.32,5.549725682821991,3980.929226801871
C1290,T=44 | OTU=5 | Rep=R5,44,5,R5,1265,263,82.27,82.27,82.27,546.73,217.65,345.12,262.85,82.27,0,0,hybrid_slope_flatten,464.46000000000004,4.994932711036715,2319.946446968113
C1291,T=44 | OTU=6 | Rep=R1,44,6,R1,1265,179,78.25,78.25,78.25,1243.12,167.53,256.82,178.57,78.25,0,0,hybrid_slope_flatten,1164.87,2.314272539928864,2695.8266535869357
C1292,T=44 | OTU=6 | Rep=R2,44,6,R2,1265,120,45.12,45.12,45.12,1156.78,82.27,164.52,119.4,45.12,0,0,hybrid_slope_flatten,1111.66,3.6580436692484133,4066.5008253566916
C1293,T=44 | OTU=6 | Rep=R3,44,6,R3,1265,114,42.1,42.1,43.1,912.92,81.27,155.48,113.38,42.1,1,1,hybrid_slope_flatten,869.8199999999999,3.655755259811161,3179.849040088944
C1294,T=44 | OTU=6 | Rep=R4,44,6,R4,1265,327,36.08,36.08,427.37,1243.12,353.13,363.17,327.09000000000003,36.08,390,391.29,hybrid_slope_flatten,815.7499999999999,2.1486931300595797,1752.796420846102
C1295,T=44 | OTU=6 | Rep=R5,44,6,R5,1265,217,76.23,76.23,76.23,504.6,216.65,292.97,216.74,76.23,0,0,hybrid_slope_flatten,428.37,3.1180304634202622,1335.6707096153377
C1296,T=44 | OTU=7 | Rep=R1,44,7,R1,1297,364,70.25,70.25,71.25,601.92,396.32,434.4,364.15,70.25,1,1,hybrid_drop_fraction,530.67,8.015040751590481,4253.34167564652
C1297,T=44 | OTU=7 | Rep=R2,44,7,R2,1297,175,73.27,73.27,73.27,619.98,188.57,247.82,174.55,73.27,0,0,hybrid_slope_flatten,546.71,7.942667010707825,4342.335481424076
C1298,T=44 | OTU=7 | Rep=R3,44,7,R3,1297,272,87.28,87.28,88.28,434.4,302.02,359.22,271.94000000000005,87.28,1,1,hybrid_drop_fraction,346.12,7.183561118632587,2486.374174381111
C1299,T=44 | OTU=7 | Rep=R4,44,7,R4,1297,237,80.27,80.27,81.27,417.35,286.98,317.05,236.78000000000003,80.27,1,1,hybrid_slope_flatten,336.08000000000004,7.541423937598157,2534.521756947989
C1300,T=44 | OTU=7 | Rep=R5,44,7,R5,1297,267,75.27,75.27,75.27,391.28,292,342.15,266.88,75.27,0,0,hybrid_drop_fraction,316.01,7.201680154619927,2275.802945661443
C1301,T=44 | OTU=8 | Rep=R1,44,8,R1,1297,405,76.27,76.27,76.27,619.98,416.35,481.52,405.25,76.27,0,0,hybrid_drop_fraction,543.71,7.718714189384131,4196.742091910046
C1302,T=44 | OTU=8 | Rep=R2,44,8,R2,1297,413,66.23,66.23,66.23,590.87,442.42,479.52,413.28999999999996,66.23,0,0,hybrid_drop_fraction,524.64,6.069173558560336,3184.1312157630946
C1303,T=44 | OTU=8 | Rep=R3,44,8,R3,1297,293,77.27,77.27,77.27,470.48,357.2,370.23,292.96000000000004,77.27,0,0,hybrid_slope_flatten,393.21000000000004,7.663944551103364,3013.539636939354
C1304,T=44 | OTU=8 | Rep=R4,44,8,R4,1297,313,76.27,76.27,76.27,467.48,336.13,389.28,313.01,76.27,0,0,hybrid_drop_fraction,391.21000000000004,7.814115066619137,3056.959955212073
C1305,T=44 | OTU=8 | Rep=R5,44,8,R5,1297,268,78.27,78.27,78.27,443.43,316.05,346.15,267.88,78.27,0,0,hybrid_slope_flatten,365.16,7.456820593891022,2722.932608065246
C1306,T=44 | OTU=9 | Rep=R1,44,9,R1,1297,405,68.25,68.25,68.25,604.93,458.45,473.48,405.23,68.25,0,0,hybrid_drop_fraction,536.68,7.892084288356612,4235.523795875226
C1307,T=44 | OTU=9 | Rep=R2,44,9,R2,1297,321,72.27,72.27,72.27,591.88,363.22,393.3,321.03000000000003,72.27,0,0,hybrid_drop_fraction,519.61,8.041485073483772,4178.436059032902
C1308,T=44 | OTU=9 | Rep=R3,44,9,R3,1297,297,76.27,76.27,76.27,480.52,318.05,373.25,296.98,76.27,0,0,hybrid_drop_fraction,404.25,7.935324470604186,3207.8549172417424
C1309,T=44 | OTU=9 | Rep=R4,44,9,R4,1297,288,76.27,76.27,76.27,443.43,345.15,364.22,287.95000000000005,76.27,0,0,hybrid_drop_fraction,367.16,7.969825510049574,2926.201134269802
C1310,T=44 | OTU=9 | Rep=R5,44,9,R5,1297,292,66.23,66.23,67.25,619.98,325.08,358.2,291.96999999999997,66.23,1,1.019999999999996,hybrid_slope_flatten,552.73,7.551572008954972,4173.980396509682
C1311,T=44 | OTU=10 | Rep=R1,44,10,R1,1232,295,77.23,77.23,78.23,508.58,353.08,372.17,294.94,77.23,1,1,hybrid_drop_fraction,430.34999999999997,7.993186992068044,3439.8680220364827
C1312,T=44 | OTU=10 | Rep=R2,44,10,R2,1232,251,90.27,90.27,90.27,462.45,300.92,341.05,250.78000000000003,90.27,0,0,hybrid_slope_flatten,372.18,7.739556834523034,2880.508262672783
C1313,T=44 | OTU=10 | Rep=R3,44,10,R3,1232,236,91.28,91.28,91.28,364.15,319.98,327.02,235.73999999999998,91.28,0,0,hybrid_drop_fraction,272.87,7.402192911211395,2019.8363796822532
C1314,T=44 | OTU=10 | Rep=R4,44,10,R4,1232,210,93.28,93.28,94.28,409.28,270.85,302.92,209.64000000000001,93.28,1,1,hybrid_slope_flatten,315,7.623189282199962,2401.3046238929883
C1315,T=44 | OTU=10 | Rep=R5,44,10,R5,1232,231,81.25,81.25,82.25,318.98,260.82,311.97,230.72000000000003,81.25,1,1,hybrid_drop_fraction,236.73000000000002,6.829400654004768,1616.724016822549
C1316,T=44 | OTU=11 | Rep=R1,44,11,R1,1232,330,69.2,69.2,70.2,494.55,389.23,399.25,330.05,69.2,1,1,hybrid_drop_fraction,424.35,5.754772915946764,2442.0378868820094
C1317,T=44 | OTU=11 | Rep=R2,44,11,R2,1232,258,88.27,88.27,88.27,492.55,305.93,346.05,257.78000000000003,88.27,0,0,hybrid_drop_fraction,404.28000000000003,8.438951984290476,3411.699508208954
C1318,T=44 | OTU=11 | Rep=R3,44,11,R3,1232,231,80.23,80.23,80.23,385.22,292.9,310.95,230.71999999999997,80.23,0,0,hybrid_slope_flatten,304.99,8.118413363986384,2476.0348918822074
C1319,T=44 | OTU=11 | Rep=R4,44,11,R4,1232,232,86.27,86.27,86.27,383.22,277.87,317.98,231.71000000000004,86.27,0,0,hybrid_slope_flatten,296.95000000000005,8.050841855036193,2390.697488852998
C1320,T=44 | OTU=11 | Rep=R5,44,11,R5,1232,241,79.23,79.23,79.23,508.58,309.95,319.98,240.75,79.23,0,0,hybrid_slope_flatten,429.34999999999997,8.033974171943436,3449.386810723914
C1321,T=44 | OTU=12 | Rep=R1,44,12,R1,1232,114,70.2,70.2,71.2,1210.87,160.5,183.55,113.35000000000001,70.2,1,1,hybrid_slope_flatten,1139.6699999999998,7.61687996532428,8680.72959008112
C1322,T=44 | OTU=12 | Rep=R2,44,12,R2,1232,374,69.2,69.2,69.2,802.53,329.02,443.4,374.2,69.2,0,0,hybrid_slope_flatten,733.3299999999999,7.875689573341757,5775.47943481871
C1323,T=44 | OTU=12 | Rep=R3,44,12,R3,1232,349,69.2,69.2,70.2,507.58,360.13,418.3,349.1,69.2,1,1,hybrid_drop_fraction,437.38,8.11301152892349,3548.468982520556
C1324,T=44 | OTU=12 | Rep=R4,44,12,R4,1232,276,79.23,79.23,80.23,450.42,245.77,355.08,275.84999999999997,79.23,1,1,hybrid_drop_fraction,370.19,7.963447648162569,2947.9886848733017
C1325,T=44 | OTU=12 | Rep=R5,44,12,R5,1232,182,66.18,66.18,67.18,562.75,154.5,247.77,181.59,66.18,1,1,hybrid_slope_flatten,495.57,7.5374827573037,3735.350330036995
C1326,T=44 | OTU=13 | Rep=R1,44,13,R1,1385,171,130.45,130.45,130.45,1361.77,236.83,301.03,170.57999999999998,130.45,0,0,hybrid_slope_flatten,1231.32,2.7913176182823083,3437.005209743372
C1327,T=44 | OTU=13 | Rep=R2,44,13,R2,1385,266,144.5,144.5,144.5,1361.77,399.38,410.42,265.92,144.5,0,0,hybrid_slope_flatten,1217.27,3.1738556149262322,3863.4392243812545
C1328,T=44 | OTU=13 | Rep=R3,44,13,R3,1385,193,139.47,139.47,140.48,993.55,325.13,332.15,192.67999999999998,139.47,1,1.009999999999991,hybrid_slope_flatten,853.0699999999999,2.351914080962718,2006.3473450468657
C1329,T=44 | OTU=13 | Rep=R4,44,13,R4,1385,226,143.5,143.5,144.5,1361.77,345.2,369.28,225.77999999999997,143.5,1,1,hybrid_slope_flatten,1217.27,3.1218791139517315,3800.169789040024
C1330,T=44 | OTU=13 | Rep=R5,44,13,R5,1385,276,146.5,146.5,146.5,1361.77,308.07,422.48,275.98,146.5,0,0,hybrid_slope_flatten,1215.27,2.94803265902304,3582.65564953093
C1331,T=44 | OTU=14 | Rep=R1,44,14,R1,1385,897,134.45,134.45,135.45,1244.37,1053.75,1033.68,899.23,134.45,1,1,hybrid_time_cap,1108.9199999999998,8.793680041668969,9751.487671807552
C1332,T=44 | OTU=14 | Rep=R2,44,14,R2,1385,897,139.47,139.47,140.48,1361.77,1226.3,1038.7,899.23,139.47,1,1.009999999999991,hybrid_time_cap,1221.29,8.660393858195537,10576.852415075628
C1333,T=44 | OTU=14 | Rep=R3,44,14,R3,1385,897,122.42,122.42,132.45,1345.72,1079.85,1021.65,899.23,122.42,10,10.029999999999987,hybrid_time_cap,1213.27,8.593506384076418,10426.243490608396
C1334,T=44 | OTU=14 | Rep=R4,44,14,R4,1385,897,141.48,141.48,143.5,1306.57,1072.82,1040.72,899.24,141.48,2,2.0200000000000102,hybrid_time_cap,1163.07,8.694866704539043,10112.738618048224
C1335,T=44 | OTU=14 | Rep=R5,44,14,R5,1385,897,118.42,118.42,121.42,1331.67,1049.73,1017.63,899.21,118.42,3,3,hybrid_time_cap,1210.25,8.654421792490526,10474.013974361658
C1336,T=44 | OTU=15 | Rep=R1,44,15,R1,1385,657,115.42,115.42,116.42,937.33,756.7,773.77,658.35,115.42,1,1,hybrid_drop_fraction,820.9100000000001,9.09163129917683,7463.411049807252
C1337,T=44 | OTU=15 | Rep=R2,44,15,R2,1385,533,101.35,101.35,102.37,844,523.85,635.23,533.88,101.35,1,1.0200000000000102,hybrid_drop_fraction,741.63,8.64757767662207,6413.303032313226
C1338,T=44 | OTU=15 | Rep=R3,44,15,R3,1385,577,122.42,122.42,122.42,861.05,689.42,700.47,578.0500000000001,122.42,0,0,hybrid_drop_fraction,738.63,9.72504578122376,7183.210565385305
C1339,T=44 | OTU=15 | Rep=R4,44,15,R4,1385,556,105.38,105.38,106.38,927.3,611.15,662.33,556.95,105.38,1,1,hybrid_slope_flatten,820.92,9.097569784687666,7468.376987645798
C1340,T=44 | OTU=15 | Rep=R5,44,15,R5,1385,592,102.37,102.37,103.37,895.15,695.45,695.45,593.08,102.37,1,1,hybrid_drop_fraction,791.78,8.637033505779357,6838.630389205979
C1341,T=44 | OTU=16 | Rep=R1,44,16,R1,1284,212,97.22,97.22,797.02,1261.28,302.77,308.78,211.55999999999997,97.22,698,699.8,hybrid_slope_flatten,464.26,0.8392824930313827,389.6452902147497
C1342,T=44 | OTU=16 | Rep=R2,44,16,R2,1284,118,63.13,63.13,63.13,1261.28,168.42,180.45,117.32,63.13,0,0,hybrid_slope_flatten,1198.1499999999999,2.944722098712731,3528.2187825726583
C1343,T=44 | OTU=16 | Rep=R3,44,16,R3,1284,128,108.27,108.27,135.33,864.22,209.52,235.6,127.33,108.27,27,27.060000000000016,hybrid_slope_flatten,728.89,2.1193594773164115,1544.779929421159
C1344,T=44 | OTU=16 | Rep=R4,44,16,R4,1284,40,51.12,51.12,51.12,637.63,60.13,90.2,39.080000000000005,51.12,0,0,hybrid_slope_flatten,586.51,0.907231978304134,532.1006275951577
C1345,T=44 | OTU=16 | Rep=R5,44,16,R5,1284,293,103.25,103.25,104.25,1261.28,385,396.02,292.77,103.25,1,1,hybrid_slope_flatten,1157.03,2.5272868235796295,2924.146673486339
C1346,T=44 | OTU=17 | Rep=R1,44,17,R1,1284,95,94.22,94.22,95.22,1261.28,133.32,188.47,94.25,94.22,1,1,hybrid_slope_flatten,1166.06,4.159882131266304,4850.672157984386
C1347,T=44 | OTU=17 | Rep=R2,44,17,R2,1284,106,55.12,55.12,177.45,1147.95,130.32,160.4,105.28,55.12,122,122.32999999999998,hybrid_slope_flatten,970.5,2.6221744905067323,2544.820343036784
C1348,T=44 | OTU=17 | Rep=R3,44,17,R3,1284,138,101.23,101.23,360.93,1119.85,226.57,238.6,137.37,101.23,259,259.7,hybrid_slope_flatten,758.9199999999998,1.994809850682076,1513.9010918796407
C1349,T=44 | OTU=17 | Rep=R4,44,17,R4,1284,141,102.25,102.25,103.25,616.58,178.45,242.62,140.37,102.25,1,1,hybrid_slope_flatten,513.33,3.9078202738679293,2006.0013811846243
C1350,T=44 | OTU=17 | Rep=R5,44,17,R5,1284,35,52.12,52.12,52.12,912.33,76.17,86.2,34.080000000000005,52.12,0,0,hybrid_slope_flatten,860.21,3.3270897526843606,2861.995876156614
C1351,T=44 | OTU=18 | Rep=R1,44,18,R1,1284,70,54.12,54.12,400.03,1261.28,90.2,123.28,69.16,54.12,345,345.90999999999997,hybrid_slope_flatten,861.25,1.348286103233785,1161.2114064100972
